groupId,name,id,urlkey
2907972,"Oracle Big Data Appliance",610222,"oracle-big-data-appliance"
2907972,"Oracle Loader for Hadoop",610232,"oracle-loader-for-hadoop"
20401997,"Open Source",563,"opensource"
20401997,"Software Development",3833,"softwaredev"
20401997,"New Technology",9696,"newtech"
20401997,"Fun Times",15117,"fun-times"
20401997,"Cloud Computing",15167,"cloud-computing"
20401997,"Pubs and Bars",19195,"pubs-bars"
20401997,"Technology Professionals",22203,"technology-professionals"
20401997,"The Cloud",86100,"the-cloud"
18138962,"New Technology",9696,"newtech"
18138962,"Technology",10579,"technology"
18138962,"Hadoop",18060,"hadoop"
18138962,"Big Data",18062,"big-data"
18138962,"Machine Learning",29971,"machine-learning"
18138962,"Data Analytics",30928,"data-analytics"
18138962,"Information Security",32743,"information-security"
18138962,"Predictive Analytics",38458,"predictive-analytics"
18138962,"Software Security",67565,"software-security"
18138962,"Data Science",102811,"data-science"
18138962,"Cloud Security",110474,"cloud-security"
18138962,"Computer Security",124668,"computer-security"
18138962,"Big Data Analytics",383411,"big-data-analytics"
20389720,"Artificial Intelligence",456,"ai"
20389720,"Software Development",3833,"softwaredev"
20389720,"New Technology",9696,"newtech"
20389720,"Technology",10579,"technology"
20389720,"Big Data",18062,"big-data"
20389720,"Machine Learning",29971,"machine-learning"
20389720,"Predictive Analytics",38458,"predictive-analytics"
20389720,"neural networks",39679,"neural-networks"
20389720,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
20389720,"Machine Intelligence",98137,"machine-intelligence"
20389720,"Data Science",102811,"data-science"
20389720,"Deep Learning",1456952,"deep-learning"
6709082,"Artificial Intelligence",456,"ai"
6709082,"Open Source",563,"opensource"
6709082,"Python",1064,"python"
6709082,"Hadoop",18060,"hadoop"
6709082,"Big Data",18062,"big-data"
6709082,"Machine Learning",29971,"machine-learning"
6709082,"Data Analytics",30928,"data-analytics"
6709082,"Data Visualization",37381,"data-visualization"
6709082,"Predictive Analytics",38458,"predictive-analytics"
6709082,"Data Mining",55324,"data-mining"
6709082,"NoSQL",58162,"nosql"
6709082,"R Project for Statistical Computing",98380,"r-project-for-statistical-computing"
6709082,"Business Analytics",98842,"business-analytics"
6709082,"Data Science",102811,"data-science"
6709082,"Applied Statistics",115913,"applied-statistics"
18493278,"New Technology",9696,"newtech"
18493278,"Technology",10579,"technology"
18493278,"Big Data",18062,"big-data"
18493278,"Startup Businesses",21681,"startup-businesses"
18493278,"Arduino",39012,"arduino"
18493278,"Internet of Things",79740,"internet-of-things"
18493278,"Technology Startups",108403,"technology-startups"
18493278,"IOT hacking",796962,"iot-hacking"
18493278,"Smart Sensors",871222,"smart-sensors"
18493278,"Raspberry Pi",1216152,"raspberry-pi"
19986274,"JavaScript",7029,"javascript"
19986274,"Big Data",18062,"big-data"
19986274,"Data Analytics",30928,"data-analytics"
19986274,"Data Visualization",37381,"data-visualization"
19986274,"OpenGL",102228,"opengl"
19986274,"Data Science",102811,"data-science"
19986274,"WebGL",281411,"webgl"
19986274,"Data",480642,"data"
19986274,"d3.js",921262,"d3-js"
20399973,"Artificial Intelligence",456,"ai"
20399973,"Robotics",682,"robotics"
20399973,"Art",1502,"art"
20399973,"Technology",10579,"technology"
20399973,"Music",15018,"music"
20399973,"Film",15029,"film"
20399973,"Theater",23274,"live-theatre"
20399973,"Machine Learning",29971,"machine-learning"
20399973,"neural networks",39679,"neural-networks"
20399973,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
20399973,"Machine Intelligence",98137,"machine-intelligence"
20399973,"Data Science",102811,"data-science"
20399973,"Creative Coding",705622,"creative-coding"
20399973,"Deep Learning",1456952,"deep-learning"
15390012,"Java",189,"java"
15390012,"Open Source",563,"opensource"
15390012,".NET",827,"dotnet"
15390012,"Software Development",3833,"softwaredev"
15390012,"Scrum",10043,"scrum"
15390012,"Web Development",15582,"web-development"
15390012,"Programming Languages",17628,"programming-languages"
15390012,"Mobile Development",21441,"mobile-development"
15390012,"Agile Project Management",21549,"agile-project-management"
15390012,"Kanban",37339,"kanban"
15390012,"Lean Startup",38660,"lean-startup"
15390012,"Computer programming",48471,"computer-programming"
15390012,"DevOps",87614,"devops"
15390012,"Software Testing",166904,"software-testing"
7585642,"PHP",455,"php"
7585642,"Open Source",563,"opensource"
7585642,"Drupal",10358,"drupal"
7585642,"Drupal Security",33008,"drupal-security"
7585642,"Drupal Theming",71707,"drupal-theming"
7585642,"Learning Drupal",73511,"learning-drupal"
7585642,"Drupal 7",92220,"drupal-7"
7585642,"Drupal Mastering",146762,"drupal-mastering"
7585642,"Drupal Developers",162542,"drupal-developers"
7585642,"Drupal Modules",162544,"drupal-modules"
7585642,"Drupal themers",573882,"drupal-themers"
7585642,"Drupal Designers",573892,"drupal-designers"
7585642,"Drupal websites",842872,"drupal-websites"
19412844,"Data Management",10494,"datamanagement"
19412844,"Business Intelligence",10538,"businessintell"
19412844,"Programming Languages",17628,"programming-languages"
19412844,"Big Data",18062,"big-data"
19412844,"Business Intelligence Strategy",22620,"business-intelligence-strategy"
19412844,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
19412844,"Data Analytics",30928,"data-analytics"
19412844,"Data Visualization",37381,"data-visualization"
19412844,"Computer programming",48471,"computer-programming"
19412844,"Data Science",102811,"data-science"
19412844,"Big Data Analytics",383411,"big-data-analytics"
19412844,"TIBCO SPOTFIRE",1159792,"tibco-spotfire"
19881842,"Apache",190,"apache"
19881842,"Open Source",563,"opensource"
19881842,"Software Development",3833,"softwaredev"
19881842,"Data Management",10494,"datamanagement"
19881842,"Cloud Computing",15167,"cloud-computing"
19881842,"Hadoop",18060,"hadoop"
19881842,"Big Data",18062,"big-data"
19881842,"Machine Learning",29971,"machine-learning"
19881842,"Data Analytics",30928,"data-analytics"
19881842,"Predictive Analytics",38458,"predictive-analytics"
19881842,"Data Mining",55324,"data-mining"
19881842,"NoSQL",58162,"nosql"
19881842,"APache HBase",1116052,"apache-hbase"
19881842,"Cloudera",1247352,"cloudera"
19881842,"Apache Spark",1471442,"apache-spark"
19269492,"Graphic Design",781,"graphicdesign"
19269492,"Software Development",3833,"softwaredev"
19269492,"Web Technology",10209,"web"
19269492,"Cloud Computing",15167,"cloud-computing"
19269492,"Professional Networking",15720,"professional-networking"
19269492,"Big Data",18062,"big-data"
19269492,"Entrepreneurship",19882,"entrepreneurship"
19269492,"Machine Learning",29971,"machine-learning"
19269492,"Venture Capital",38968,"venture-capital"
19269492,"Product Development",42012,"product-development"
19269492,"Data Science",102811,"data-science"
19269492,"Technology Startups",108403,"technology-startups"
19269492,"Internet Startups",128595,"internet-startups"
16936312,"Business Intelligence",10538,"businessintell"
16936312,"Hadoop",18060,"hadoop"
16936312,"Big Data",18062,"big-data"
16936312,"MapReduce",27591,"mapreduce"
16936312,"Data Analytics",30928,"data-analytics"
16936312,"NoSQL",58162,"nosql"
16936312,"Business Analytics",98842,"business-analytics"
16936312,"Data Science",102811,"data-science"
16936312,"Big Data Analytics",383411,"big-data-analytics"
14040962,"Open Source",563,"opensource"
14040962,"Finance",22467,"finance"
14040962,"Finance Professionals",44845,"finance-professionals"
14040962,"Virtual Currency",70315,"virtual-currency"
14040962,"Cryptography",84681,"cryptography"
14040962,"Bitcoin",139517,"bitcoin"
14040962,"Digital Currency",143713,"digital-currency"
14040962,"Crypto-Capitalism",151269,"crypto-capitalism"
14040962,"Cryptocurrency",191791,"cryptocurrency"
14040962,"P2P Distributed Systems",1468212,"p2p-distributed-systems"
19523460,"Hadoop",18060,"hadoop"
19523460,"Big Data",18062,"big-data"
19523460,"MapReduce",27591,"mapreduce"
19523460,"Data Visualization",37381,"data-visualization"
19523460,"Data Mining",55324,"data-mining"
19523460,"NoSQL",58162,"nosql"
19523460,"Business Analytics",98842,"business-analytics"
19523460,"Data Science",102811,"data-science"
19523460,"Big Data Analytics",383411,"big-data-analytics"
19523460,"To promote R for big data analytics",672792,"to-promote-r-for-big-data-analytics"
19523460,"Federated discovery of big data",1056672,"federated-discovery-of-big-data"
19523460,"BIG DATA-HADOOP",1491482,"big-data-hadoop"
19523460,"Big Data Ingestion",1507853,"big-data-ingestion"
18997125,"Linux",188,"linux"
18997125,"Open Source",563,"opensource"
18997125,"New Technology",9696,"newtech"
18997125,"Cloud Computing",15167,"cloud-computing"
18997125,"Big Data",18062,"big-data"
18997125,"Servers",21717,"servers"
18997125,"IBM",71289,"ibm"
18997125,"FPGA",71497,"fpga"
18997125,"High Performance Computing",77687,"high-performance-computing"
18997125,"microprocessors",130921,"microprocessors"
18997125,"GPU",148578,"gpu"
18651017,"Linux",188,"linux"
18651017,"Python",1064,"python"
18651017,"Cloud Computing",15167,"cloud-computing"
18651017,"Hadoop",18060,"hadoop"
18651017,"Big Data",18062,"big-data"
18651017,"Virtualization",20479,"virtualization"
18651017,"PaaS (Platform as a Service)",31197,"paas"
18651017,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
18651017,"DevOps",87614,"devops"
18651017,"Network Management and Monitoring",116250,"network-management-and-monitoring"
18651017,"Opscode Chef",431622,"opscode-chef"
18651017,"Data Centre Networking and Design",784462,"data-centre-networking-and-design"
18651017,"SDN",1417742,"sdn"
18651017,"Open Stack",1448132,"open-stack"
14546832,"XML",1512,"xml"
14546832,"JavaScript",7029,"javascript"
14546832,"Hadoop",18060,"hadoop"
14546832,"Big Data",18062,"big-data"
14546832,"Enterprise Search",22034,"enterprise-search"
14546832,"JSON",40788,"json"
14546832,"NoSQL",58162,"nosql"
14546832,"MarkLogic",81917,"marklogic"
14546832,"XQuery",99912,"xquery"
14546832,"MarkLogic Server",100775,"marklogic-server"
14546832,"Content delivery",1273282,"content-delivery"
14546832,"Enterprise NoSQL",1506607,"enterprise-nosql"
14546832,"Semantics",1506608,"semantics"
14546832,"Bitemporal",1506609,"bitemporal"
14546832,"ACID",1506610,"acid"
19219096,"Insurance Professionals",10042,"insprofs"
19219096,"Data Management",10494,"datamanagement"
19219096,"Business Intelligence",10538,"businessintell"
19219096,"Big Data",18062,"big-data"
19219096,"Insurance",19296,"insurance"
19219096,"Data Analytics",30928,"data-analytics"
19219096,"Financial Technology",34050,"financial-technology"
19219096,"Predictive Analytics",38458,"predictive-analytics"
19219096,"Data Mining",55324,"data-mining"
19219096,"Internet of Things",79740,"internet-of-things"
19219096,"Data Science",102811,"data-science"
19219096,"Financial Innovation",131681,"financial-innovation"
19219096,"Big Data Analytics",383411,"big-data-analytics"
19219096,"M2M",1260942,"m2m"
8931222,"Artificial Intelligence",456,"ai"
8931222,"Data Management",10494,"datamanagement"
8931222,"Business Intelligence",10538,"businessintell"
8931222,"Big Data",18062,"big-data"
8931222,"Business Intelligence Strategy",22620,"business-intelligence-strategy"
8931222,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
8931222,"Machine Learning",29971,"machine-learning"
8931222,"Data Analytics",30928,"data-analytics"
8931222,"Data Visualization",37381,"data-visualization"
8931222,"Predictive Analytics",38458,"predictive-analytics"
8931222,"Data Mining",55324,"data-mining"
8931222,"Business Analytics",98842,"business-analytics"
8931222,"Data Science",102811,"data-science"
8931222,"Big Data Analytics",383411,"big-data-analytics"
19853637,"Open Source",563,"opensource"
19853637,"Enterprise Architecture",3354,"entarchitecture"
19853637,"Project Management",3438,"projectmgmt"
19853637,"New Technology",9696,"newtech"
19853637,"Scrum",10043,"scrum"
19853637,"Web Technology",10209,"web"
19853637,"Business Intelligence",10538,"businessintell"
19853637,"Mobile Technology",16216,"mobile-technology"
19853637,"Big Data",18062,"big-data"
19853637,"Android Development",20346,"android-developers"
19853637,"Agile Project Management",21549,"agile-project-management"
19853637,"Technology Professionals",22203,"technology-professionals"
19853637,"Software Architecture",56473,"software-architecture"
19853637,"iOS Development",127567,"ios-development"
11409312,"Open Source",563,"opensource"
11409312,"Software Development",3833,"softwaredev"
11409312,"JavaScript",7029,"javascript"
11409312,"New Technology",9696,"newtech"
11409312,"Web Development",15582,"web-development"
11409312,"Mobile Technology",16216,"mobile-technology"
11409312,"Mobile Development",21441,"mobile-development"
11409312,"Computer programming",48471,"computer-programming"
11409312,"JavaScript Libraries",56555,"javascript-libraries"
11409312,"HTML5",78565,"html5"
11409312,"JavaScript Frameworks",85951,"javascript-frameworks"
11409312,"Front-end Development",100479,"front-end-development"
14991272,"Mapping",10842,"mapping"
14991272,"Business Strategy",17635,"business-strategy"
14991272,"Database Development",21506,"database-development"
14991272,"Geospatial",27142,"geospatial"
14991272,"Data Analytics",30928,"data-analytics"
14991272,"Data Visualization",37381,"data-visualization"
14991272,"Open Data",60043,"open-data"
14991272,"Data Science",102811,"data-science"
14991272,"Spatial Data",117260,"spatial-data"
14991272,"Web mapping",451692,"web-mapping"
14991272,"Data",480642,"data"
14991272,"Geospatial technologies",572332,"geospatial-technologies"
12310442,"Open Source",563,"opensource"
12310442,"JavaScript",7029,"javascript"
12310442,"Rich Internet Applications",9886,"ria"
